ID,Stage,Priority,Capability,Type,Title,Description,CurrentEvidence,FilesAffected,Dependencies,DecisionRequired,SecurityImpact,DataImpact,AcceptanceCriteria,TestsRequired,EstimatedComplexity,RecommendedOrder,Status
STL-A24-025,Etapa A2.4,P0,Governance,Test,Pruebas unitarias de elegibilidad/politica,resolveRetentionEligibility con limite 23/24/25 meses; holds; ya purgada; fecha invalida; politica faltante; override organizacional valido/invalido/fuera de rango; inyeccion de politica sin tocar la constante productiva.,N/A (suite nueva),lib/stella/retention/__tests__/eligibility.test.ts,STL-A24-011,No,Bajo,Ninguno,15 pruebas en verde,lib/stella/retention/__tests__/eligibility.test.ts,Media,180,Done
STL-A24-026,Etapa A2.4,P0,Governance,Test,Pruebas unitarias de settings/holds,"Rol exacto (organization_admin), limites de meses, upsert; validacion de tipo/motivo de hold, alcance proyecto/interaccion, resolucion batch de holds activos (organizacion > proyecto > interaccion).",N/A (suite nueva),lib/stella/retention/__tests__/settings-service.test.ts; lib/stella/retention/__tests__/hold-service.test.ts,STL-A24-011,No,Bajo,Ninguno,11 + 17 pruebas en verde,lib/stella/retention/__tests__/settings-service.test.ts; hold-service.test.ts,Media,181,Done
STL-A24-027,Etapa A2.4,P0,Governance,Test,Pruebas de server actions,"UNAUTHORIZED sin sesion; organizacion/actor resueltos del servidor; mensajes no filtrantes por codigo de error; canManageStellaRetention con coincidencia exacta de rol (nunca jerarquica).",N/A (suite nueva),app/actions/stella/__tests__/retention.test.ts,STL-A24-022,No,Bajo,Ninguno,15 pruebas en verde,app/actions/stella/__tests__/retention.test.ts,Media,182,Done
STL-A24-028,Etapa A2.4,P0,Governance,Test,Pruebas de RLS y privilegios,"Aislamiento por organizacion en SELECT en las 3 tablas nuevas; authenticated sin INSERT/UPDATE/DELETE (42501); has_table_privilege por rol; RLS habilitado (relrowsecurity) en las 3.",tests/integration/stella-sensitive-aggregation-declarations-rls.test.ts (mismo patron),tests/integration/stella-retention-rls.test.ts,STL-A24-009,No,Bajo,Ninguno,9 pruebas en verde contra el stack local,tests/integration/stella-retention-rls.test.ts,Alta,183,Done
STL-A24-029,Etapa A2.4,P0,Governance,Test,Pruebas de purga por lotes y elegibilidad real,"Interacciones de distintas edades contra Postgres local; dry-run sin mutacion; apply solo purga lo vencido; metadatos y context_manifest preservados; cross-org excluido.",N/A (suite nueva),tests/integration/stella-retention-purge.test.ts,STL-A24-012;STL-A24-013,No,Bajo,Ninguno,Ver conteo total de la suite en STL-A24-032,tests/integration/stella-retention-purge.test.ts,Alta,184,Done
STL-A24-030,Etapa A2.4,P0,Governance,Test,Pruebas de hold contra Postgres local,"Hold activo bloquea; liberar permite purgar en la siguiente ejecucion; un hold creado DESPUES del dry-run pero ANTES del apply sigue bloqueando (revalidacion en apply, no solo en preview).",N/A (incluida en la suite de purga),tests/integration/stella-retention-purge.test.ts,STL-A24-013,No,Bajo,Ninguno,Ver conteo total de la suite en STL-A24-032,tests/integration/stella-retention-purge.test.ts,Alta,185,Done
STL-A24-031,Etapa A2.4,P0,Governance,Test,Pruebas de concurrencia/idempotencia/reanudacion/cambio de politica,"Misma idempotency key no duplica; dos ejecuciones concurrentes con claves distintas no purgan dos veces la misma fila; reanudacion desde un run marcado failed con cursor persistido; un apply que referencia un dry-run con policyVersion obsoleta se rechaza (exige nuevo dry-run).",tests/integration/stella-sensitive-aggregation-transactions.test.ts (mismo patron de concurrencia real de Etapa A2.3.2),tests/integration/stella-retention-purge.test.ts,STL-A24-014;STL-A24-015,No,Bajo,Ninguno,Ver conteo total de la suite en STL-A24-032,tests/integration/stella-retention-purge.test.ts,Alta,186,Done
STL-A24-032,Etapa A2.4,P0,Governance,Test,Prueba end-to-end (encargo seccion 23),"organization_admin consulta politica -> dry-run identifica elegibles con 1 bajo hold -> apply purga solo lo no retenido -> metadatos y manifiesto permanecen -> segundo apply idempotente; ademas: respuesta de 23 meses nunca modificada; organizacion A nunca purga ni previsualiza organizacion B.",tests/integration/stella-sensitive-aggregation-e2e.test.ts (mismo patron de Etapa A2.3.1/A2.3.2),tests/integration/stella-retention-purge.test.ts,STL-A24-029;STL-A24-030;STL-A24-031,No,Bajo,Ninguno,19 pruebas en verde en tests/integration/stella-retention-purge.test.ts; 9 en tests/integration/stella-retention-rls.test.ts,tests/integration/stella-retention-purge.test.ts; tests/integration/stella-retention-rls.test.ts,Alta,187,Done
STL-A24-033,Etapa A2.4,P0,Governance,Documentation,Documentacion y validacion final de Etapa A2.4,"Actualizar STELLA_DECISION_REGISTER.md, STELLA_REVISED_BACKLOG.csv, STELLA_AI_DATA_GOVERNANCE_POLICY_DRAFT.md, STELLA_THREAT_MODEL.md, STELLA_A2_PREPARATION_REPORT.md; crear STELLA_A2_DR004_RETENTION_IMPLEMENTATION_REPORT.md (35 secciones); ejecutar typecheck/lint/suite completa/drizzle-kit check/build aislado/validacion de CSV y reportar resultados exactos no ambiguos.",Patron de cierre de bloque ya usado en A2.3/A2.3.1/A2.3.2,Documentacion + STELLA_REVISED_BACKLOG.csv,STL-A24-024;STL-A24-025;STL-A24-026;STL-A24-027;STL-A24-028;STL-A24-032,No,Bajo,Ninguno,Todos los comandos reportados fueron efectivamente ejecutados,N/A (validacion),Media,188,Done
STL-B0-001,Etapa B0,P0,Governance,Research,Decision del propietario: piloto restringido antes de A3,"Decision explicita 2026-07-26: Etapa A3 (revision legal/contractual) se DIFIERE, no se cancela, hasta despues de un piloto controlado con aliados seleccionados; A3 no bloquea desarrollo, evaluaciones internas, integracion pagada de Gemini ni el piloto restringido; A3 SI bloquea lanzamiento comercial abierto, acceso cross-organizacion sin restriccion y procesamiento deliberado de datos personales sensibles/identificables.",Instruccion verbatim del propietario en esta sesion,STELLA_DECISION_REGISTER.md,STL-A24-033,Si,Bajo,Ninguno,La seccion A3-DEFERRED-UNTIL-POST-PILOT existe y nunca se redacta como cancelacion,N/A (documentacion),Baja,189,Done
STL-B0-002,Etapa B0,P0,Governance,Design,Nueva secuencia de etapas B0-B5 -> A3 -> lanzamiento,B0 piloto restringido; B1 copiloto metodologico por pasos; B2 composer funcional y guardas numericas; B3 evaluacion real con Gemini pagado; B4 piloto interno end-to-end; B5 piloto restringido con aliados; A3 revision legal del producto ya probado; implementacion de decisiones de A3; lanzamiento comercial abierto.,STL-B0-001,STELLA_REVISED_MASTER_PLAN.md,STL-B0-001,No,Bajo,Ninguno,La seccion 3 y la seccion 10 del plan maestro reflejan la secuencia completa sin ambiguedad,N/A (documentacion),Baja,190,Done
STL-B0-003,Etapa B0,P0,Governance,Technical,Modulo central de configuracion del piloto,"getStellaPilotConfig(env): kill switch, modo de piloto, providerMode ('disabled'|'mock'|'paid_gemini'), allowlists de organizacion/usuario, allowAllUsersInAllowedOrganizations, paidGeminiConfirmed, noticeVersion, enabledStellaRoles (default solo 'advisor'); todo default seguro (deshabilitado, listas vacias); UUID invalido se descarta con console.warn, nunca lanza excepcion.",db/guard.ts (patron EnvLike ya probado),lib/stella/pilot/config.ts,STL-B0-002,No,Alto,Ninguno,"Una lista vacia significa CERO acceso, nunca ""sin restriccion""; PILOT_MEMBERSHIP_ROLE_ALLOWLIST excluye explicitamente super_admin",lib/stella/pilot/__tests__/config.test.ts,Media,191,Done
STL-B0-004,Etapa B0,P0,Governance,Technical,Tabla y migracion stella_pilot_confirmations,"Registro append-only por usuario+organizacion: eventType accepted/revoked, noticeVersion (obligatorio solo si accepted), supersedesEventId, occurredAt; mismo patron que stella_ai_consent_events (DR-005).",db/schema.ts (stellaAiConsentEvents),db/schema.ts; db/migrations/0048_stella_pilot_confirmations.sql,STL-B0-003,No,Medio,Ninguno,drizzle-kit generate produce una migracion que contiene UNICAMENTE la tabla nueva (cadena de snapshots verificada sana),N/A (migracion),Media,192,Done
STL-B0-005,Etapa B0,P0,Governance,Technical,RLS de stella_pilot_confirmations (divergencia deliberada de DR-005),"SELECT unicamente para authenticated, aislado por organizacion; SIN clausula OR current_user_is_super_admin() — a diferencia de 009_stella_ai_consent_rls.sql, el piloto no otorga bypass de lectura al rol de plataforma; sin politica de INSERT/UPDATE/DELETE.",009_stella_ai_consent_rls.sql,db/policies/013_stella_pilot_confirmations_rls.sql,STL-B0-004,Si,Alto,Ninguno,has_table_privilege confirma que authenticated no tiene INSERT/UPDATE/DELETE desde la creacion; super_admin sin membresia no lee confirmaciones de una organizacion ajena,tests/integration/stella-pilot-confirmations-rls.test.ts,Media,193,Done
STL-B0-006,Etapa B0,P0,Governance,Technical,Servicio de confirmacion operativa del piloto,"getStellaPilotConfirmationStatus (missing/valid/revoked/outdated, resuelto por el evento mas reciente) + recordPilotConfirmationEvent (insercion append-only); separado deliberadamente del consentimiento organizacional de DR-005 — nunca la misma tabla ni el mismo checkbox.",lib/stella/consent/consent-status.ts (mismo patron fail-closed),lib/stella/pilot/confirmation-service.ts,STL-B0-004,No,Medio,Ninguno,"Un error inesperado siempre resuelve a ""missing"", nunca a ""valid""",lib/stella/pilot/__tests__/confirmation-service.test.ts,Media,194,Done
STL-B0-007,Etapa B0,P0,Governance,Technical,Server actions de confirmacion operativa,"getStellaPilotConfirmationStatusAction / acceptStellaPilotConfirmation / revokeStellaPilotConfirmation; SIN restriccion de rol (a diferencia de acceptStellaConsent, exclusivo de organization_admin) — es una atestacion personal que cualquier miembro activo acepta para si mismo; version del aviso siempre resuelta en el servidor, nunca aceptada del cliente.",app/actions/stella/consent.ts,app/actions/stella/pilot-confirmation.ts,STL-B0-006,No,Medio,Ninguno,organizationId/userId siempre provienen de la sesion; supersedesEventId encadena correctamente,app/actions/stella/__tests__/pilot-confirmation.test.ts,Media,195,Done
STL-B0-008,Etapa B0,P0,Governance,Technical,Funcion central de decision getStellaPilotAccess(),"Unica fuente de verdad: kill switch -> piloto habilitado -> Stella habilitado globalmente -> allowlist de organizacion -> allowlist/opt-in de usuario -> membresia activa -> rol de piloto permitido -> consentimiento DR-005 -> confirmacion operativa del piloto -> rol especifico habilitado -> proveedor listo; cuota/limite de tasa NUNCA evaluados aqui (responsabilidad del llamador, solo despues de PILOT_ALLOWED).",lib/stella/access/stella-interaction-access.ts (patron de funcion pura de decision),lib/stella/pilot/access.ts,STL-B0-003;STL-B0-006,No,Alto,Ninguno,Un rechazo en cualquier paso nunca ejecuta los pasos posteriores (verificado por conteo de llamadas a mocks),lib/stella/pilot/__tests__/access.test.ts,Alta,196,Done
STL-B0-009,Etapa B0,P0,Governance,Technical,Codigos de decision granulares del gate del piloto,"Se separan PILOT_USER_NOT_ALLOWED de PILOT_MEMBERSHIP_INACTIVE; PILOT_DATA_RESTRICTED se separa en PILOT_CONFIRMATION_REQUIRED y PILOT_CONFIRMATION_OUTDATED; PILOT_PROVIDER_NOT_READY se separa de PILOT_PAID_PROVIDER_NOT_CONFIRMED — cada causa de bloqueo tiene su propio codigo y mensaje no filtrante, sin colapsar remedios distintos en un solo codigo.",STL-B0-008,lib/stella/pilot/access.ts; app/actions/stella/advisor.ts,STL-B0-008,No,Medio,Ninguno,Los 12 codigos de decision (incluido PILOT_ALLOWED) se mapean 1:1 a StellaAdvisorErrorCode,lib/stella/pilot/__tests__/access.test.ts; app/actions/stella/__tests__/advisor.test.ts,Media,197,Done
STL-B0-010,Etapa B0,P0,Governance,Technical,Proveedor simulado del piloto (escenario exitoso),"StellaPilotMockProvider implements StellaMockProvider (misma interfaz que acepta getGeminiAdapter({ mockProvider })); respuesta fija, claramente etiquetada '[RESPUESTA SINTETICA DE PILOTO]', modelUsed='stella-pilot-mock', tokensUsed=0; permite ejercitar el pipeline completo sin tocar Gemini real.",lib/stella/adapter/types.ts (StellaMockProvider),lib/stella/pilot/mock-provider.ts,STL-B0-008,No,Medio,Ninguno,La salida parsea limpio contra AdvisorOutputSchema via el adaptador real,lib/stella/pilot/__tests__/mock-provider.test.ts,Media,198,Done
STL-B0-011,Etapa B0,P1,Governance,Technical,Escenarios de fallo del proveedor simulado,"timeout y cancelled lanzan StellaTimeoutError; provider_error y token_overflow lanzan StellaGeminiError (sin clase dedicada de sobrecarga de tokens, documentado); invalid_response devuelve JSON valido que NO satisface el esquema (prueba que adapter.parseResponse falla cerrado a StellaParseError); reutiliza las MISMAS clases de error que advisor.ts ya maneja, sin rama nueva de manejo.",lib/stella/errors.ts,lib/stella/pilot/mock-provider.ts,STL-B0-010,No,Medio,Ninguno,Cada escenario produce exactamente el tipo de error esperado por el pipeline existente,lib/stella/pilot/__tests__/mock-provider.test.ts,Media,199,Done
STL-B0-012,Etapa B0,P0,Governance,Technical,Integracion del gate del piloto en advisor.ts,"getStellaPilotAccess() se ejecuta inmediatamente despues de resolver auth/organizacion, ANTES del consentimiento DR-005 existente (que se deja intacto, con solapamiento aceptado), de la cuota, del guardrail de contexto y del limite de tasa; seleccion de adaptador: providerMode mock usa StellaPilotMockProvider, paid_gemini usa el adaptador real (solo alcanzable si STELLA_PILOT_PAID_GEMINI_CONFIRMED=true).",app/actions/stella/advisor.ts (orden de gates preexistente),app/actions/stella/advisor.ts,STL-B0-008;STL-B0-010,No,Alto,Ninguno,Un rechazo del piloto nunca consume cuota ni limite de tasa ni llega al proveedor; el guardrail de datos sensibles sigue bloqueando incluso con PILOT_ALLOWED y confirmacion valida,app/actions/stella/__tests__/advisor.test.ts,Alta,200,Done
STL-B0-013,Etapa B0,P1,Governance,Technical,UI minima del piloto en StellaAdvisorPanel,"Props opcionales nuevas (pilotActive, pilotNoticeVersion, pilotConfirmationStatus), todas con default false/undefined para no alterar ningun call site preexistente; insignia 'Piloto'; aviso operativo visible; boton de confirmacion quan needsPilotConfirmation es verdadero; mensajes especificos no genericos para cada codigo PILOT_*.",components/stella/StellaAdvisorPanel.tsx (version preexistente),components/stella/StellaAdvisorPanel.tsx,STL-B0-007;STL-B0-009,No,Bajo,Ninguno,Los 36 tests preexistentes del panel siguen pasando sin cambios,components/stella/__tests__/StellaAdvisorPanel.test.tsx,Media,201,Done
STL-B0-014,Etapa B0,P1,Governance,Technical,Wrapper de servidor y despliegue en las 7 paginas del pipeline,"StellaAdvisorPanelWrapper (componente de servidor) resuelve el estado del piloto y lo pasa como props al panel de cliente existente; reemplaza el import/uso de StellaAdvisorPanel en las 7 paginas del pipeline (outcomes, calculation, stakeholders, evidence, narrative, proxies, indicators) sin tocar StellaValidatorPanel ni StellaReviewerPanel.",components/stella/OutcomeSensitiveAggregationWrapper.tsx; StellaRetentionWrapper.tsx (mismo patron),components/stella/StellaAdvisorPanelWrapper.tsx; app/app/projects/[projectId]/pipeline/*/page.tsx (7 archivos); components/stella/index.ts,STL-B0-013,No,Bajo,Ninguno,Las 7 paginas renderizan el wrapper sin romper ningun test existente,N/A (cubierto por los tests del panel y build),Media,202,Done
STL-B0-015,Etapa B0,P0,Governance,Test,Pruebas unitarias del modulo de configuracion,"14 casos: defaults deshabilitados, requireSyntheticDataConfirmation/requireHumanReview siempre true, coincidencia exacta de 'true', modo de proveedor cerrado ante valor no reconocido, parseo/descarte de UUIDs invalidos en ambas allowlists, allowlist vacia significa ningun acceso, roles habilitados por defecto vs. override, paidGeminiConfirmed exacto, noticeVersion default/override.",N/A (suite nueva),lib/stella/pilot/__tests__/config.test.ts,STL-B0-003,No,Bajo,Ninguno,14/14 en verde,lib/stella/pilot/__tests__/config.test.ts,Media,203,Done
STL-B0-016,Etapa B0,P0,Governance,Test,Pruebas unitarias de la funcion de acceso,"Cubre los 13 pasos de forma individual y aislada (con conteo de llamadas a mocks para probar que un rechazo temprano nunca ejecuta pasos posteriores), incluidos los codigos granulares nuevos (PILOT_MEMBERSHIP_INACTIVE, PILOT_CONFIRMATION_REQUIRED/OUTDATED, PILOT_PAID_PROVIDER_NOT_CONFIRMED) y la prueba de no filtracion de IDs/allowlists en los mensajes.",N/A (suite nueva),lib/stella/pilot/__tests__/access.test.ts,STL-B0-008;STL-B0-009,No,Bajo,Ninguno,25/25 en verde,lib/stella/pilot/__tests__/access.test.ts,Alta,204,Done
STL-B0-017,Etapa B0,P0,Governance,Test,Pruebas unitarias del servicio de confirmacion y sus server actions,"confirmation-service.test.ts: resolucion de estado (missing/valid/outdated/revoked), fail-closed ante error, alcance estricto por organizacion+usuario, insercion de accepted/revoked con encadenamiento. pilot-confirmation.test.ts: UNAUTHORIZED, sin restriccion de rol, version resuelta en servidor + auditoria, encadenamiento de supersedesEventId, revocacion sin confirmacion activa, revocacion exitosa + auditoria.",N/A (suites nuevas),lib/stella/pilot/__tests__/confirmation-service.test.ts; app/actions/stella/__tests__/pilot-confirmation.test.ts,STL-B0-006;STL-B0-007,No,Bajo,Ninguno,8/8 y 8/8 en verde respectivamente,lib/stella/pilot/__tests__/confirmation-service.test.ts; app/actions/stella/__tests__/pilot-confirmation.test.ts,Media,205,Done
STL-B0-018,Etapa B0,P1,Governance,Test,Pruebas unitarias del proveedor simulado,success parsea limpio contra el esquema real; timeout/cancelled lanzan StellaTimeoutError; provider_error/token_overflow lanzan StellaGeminiError; invalid_response resuelve pero falla el parseo con StellaParseError; escenario no configurado equivale a success.,N/A (suite nueva),lib/stella/pilot/__tests__/mock-provider.test.ts,STL-B0-010;STL-B0-011,No,Bajo,Ninguno,8/8 en verde,lib/stella/pilot/__tests__/mock-provider.test.ts,Baja,206,Done
STL-B0-019,Etapa B0,P0,Governance,Test,Pruebas de wiring del gate del piloto en advisor.ts y no bypass de guardrails,it.each sobre los 12 codigos de decision mapeados 1:1; el gate corre antes de cuota/consentimiento en el orden verificado; PILOT_ALLOWED preserva el flujo preexistente; seleccion de adaptador mock/paid_gemini; prueba dedicada de que una confirmacion de piloto valida NUNCA sortea el guardrail de datos sensibles (PII/menores) — la solicitud sigue bloqueada con SENSITIVE_INDIVIDUAL_DATA_BLOCKED sin consumir limite de tasa ni llamar al proveedor.,N/A (extension de suite existente),app/actions/stella/__tests__/advisor.test.ts,STL-B0-012,No,Bajo,Ninguno,62/62 en verde (45 preexistentes + 17 nuevos/actualizados de Etapa B0),app/actions/stella/__tests__/advisor.test.ts,Alta,207,Done
STL-B0-020,Etapa B0,P1,Governance,Test,Pruebas de UI del panel del piloto,Sin insignia por defecto; insignia+aviso visibles cuando el piloto esta activo; gate de confirmacion para estados missing/outdated/revoked; sin gate cuando la confirmacion es valida; el click confirma y revela el boton de Stella; ninguna llamada a Stella ocurre durante el gate; se muestra el mensaje especifico PILOT_* en vez del generico; reintento permitido tras un bloqueo.,N/A (extension de suite existente),components/stella/__tests__/StellaAdvisorPanel.test.tsx,STL-B0-013,No,Bajo,Ninguno,46/46 en verde (36 preexistentes + 10 nuevos),components/stella/__tests__/StellaAdvisorPanel.test.tsx,Media,208,Done
STL-B0-021,Etapa B0,P0,Governance,Test,RLS + integracion real contra Postgres local para stella_pilot_confirmations,Aislamiento por organizacion (SELECT); usuario sin membresia no lee nada; DIVERGENCIA verificada explicitamente: super_admin sin membresia en la organizacion NO lee sus confirmaciones (a diferencia de DR-005); UPDATE/DELETE/INSERT directo denegados con codigo 42501; has_table_privilege confirma SELECT-only para authenticated desde la creacion; insercion legitima del servidor sigue funcionando; visibilidad a nivel de organizacion (no solo del propio usuario).,tests/integration/stella-ai-consent-rls.test.ts (mismo patron),tests/integration/stella-pilot-confirmations-rls.test.ts,STL-B0-005,No,Bajo,Ninguno,12/12 en verde contra el stack local de Supabase,tests/integration/stella-pilot-confirmations-rls.test.ts,Alta,209,Done
STL-B0-022,Etapa B0,P1,Governance,Test,Pase mock-only del arnes de evaluacion contra el proveedor simulado real del piloto,"Se ejecuta el arnes existente (tests/eval/engine.ts + rubric.ts, sin cambios) contra StellaPilotMockProvider real, no un doble de prueba generico; limitado a los casos de rol advisor (unico rol habilitado por defecto en B0); prueba que la respuesta fija es inmune a los casos adversariales por construccion (nunca refleja el contenido del prompt); nunca establece STELLA_EVAL_REAL_MODEL ni importa tests/eval/run.ts.",tests/eval/run.test.ts (mismo patron de aislamiento del modelo real),tests/eval/pilot-mock-eval.test.ts,STL-B0-010,No,Bajo,Ninguno,"5/5 en verde, 100% de aprobacion en las categorias golden/negative/adversarial del rol advisor",tests/eval/pilot-mock-eval.test.ts,Media,210,Done
STL-B0-023,Etapa B0,P1,Governance,Technical,Script operativo de verificacion previa del piloto,"pnpm stella:pilot:preflight: imprime unicamente PASS/FAIL/NOT VERIFIED por cada verificacion y un veredicto final; nunca imprime IDs de allowlist, valores de variables de entorno, claves ni prompts; distingue explicitamente lo verificable por codigo (flags, presencia de API key, modo de proveedor) de lo NO VERIFICABLE (facturacion activa real, cuenta de facturacion, terminos contractuales) que solo el propietario puede confirmar.",scripts/stella-retention-cli.ts (mismo patron de CLI local),scripts/stella-pilot-preflight.ts; package.json,STL-B0-008,No,Medio,Ninguno,Ninguna ejecucion imprime un secreto o un ID de allowlist,"N/A (script operativo, sin suite dedicada; logica delegada a config.ts ya probado)",Media,211,Done
STL-B0-024,Etapa B0,P0,Governance,Test,Ejecucion del preflight y bloqueo esperado de la llamada real a Gemini,"pnpm stella:pilot:preflight ejecutado contra .env.local actual: resultado FAIL (piloto deshabilitado, providerMode=disabled, allowlists vacias) — exactamente el estado seguro por defecto; en consecuencia, la llamada real limitada a Gemini NO se intenta esta sesion; queda documentada como bloqueada por configuracion externa faltante, no como una limitacion del codigo.",Salida real del comando en esta sesion,"N/A (verificacion de estado, sin cambio de codigo)",STL-B0-023,No,Bajo,Ninguno,"El resultado FAIL se documenta literalmente en el reporte final de Etapa B0, sin fabricar una llamada real",N/A (verificacion manual documentada),Baja,212,Done
STL-B0-025,Etapa B0,P1,Governance,Documentation,Politica del piloto controlado,"STELLA_CONTROLLED_PILOT_POLICY.md: alcance, restricciones absolutas, roles habilitados, gate de acceso, confirmacion operativa, kill switch, retencion/DR-004 aplicable sin excepcion, metricas sin contenido, condiciones de salida hacia B1-B5 y hacia A3.",STL-B0-001 a STL-B0-024,STELLA_CONTROLLED_PILOT_POLICY.md,STL-B0-024,No,Bajo,Ninguno,El documento nunca declara cumplimiento legal; declara explicitamente que A3 sigue pendiente,N/A (documentacion),Media,213,Done
STL-B0-026,Etapa B0,P1,Governance,Documentation,Borrador de aviso a participantes del piloto,"STELLA_PILOT_PARTICIPANT_NOTICE_DRAFT.md: es un piloto, la revision legal esta pendiente, las respuestas requieren revision humana obligatoria, prohibicion de datos personales sensibles/identificables, canal de reporte de incidentes, version del aviso vinculada a STELLA_PILOT_NOTICE_VERSION.",STL-B0-025,STELLA_PILOT_PARTICIPANT_NOTICE_DRAFT.md,STL-B0-025,No,Bajo,Ninguno,El texto del aviso coincide exactamente con PILOT_NOTICE_TEXT en StellaAdvisorPanel.tsx,N/A (documentacion),Baja,214,Done
STL-B0-027,Etapa B0,P0,Governance,Documentation,Documentacion y validacion final de Etapa B0,"Actualizar STELLA_DECISION_REGISTER.md, STELLA_REVISED_MASTER_PLAN.md, STELLA_AI_DATA_GOVERNANCE_POLICY_DRAFT.md, STELLA_THREAT_MODEL.md, STELLA_REVISED_BACKLOG.csv; crear STELLA_B0_CONTROLLED_PILOT_IMPLEMENTATION_REPORT.md; ejecutar typecheck/lint/suite unitaria completa/suite de integracion relevante/drizzle-kit check/validacion de CSV y reportar resultados exactos.",Patron de cierre de bloque usado en A2.3/A2.3.1/A2.3.2/A2.4,Documentacion + STELLA_REVISED_BACKLOG.csv,STL-B0-015;STL-B0-016;STL-B0-017;STL-B0-018;STL-B0-019;STL-B0-020;STL-B0-021;STL-B0-022;STL-B0-024;STL-B0-025;STL-B0-026,No,Bajo,Ninguno,Todos los comandos reportados fueron efectivamente ejecutados,N/A (validacion),Media,215,Done
STL-B0-028,Etapa B0,P0,Governance,Technical,Smoke test real end-to-end (harness gated),"tests/smoke/stella-b0-real-smoke.test.ts + vitest.smoke.config.ts + vitest.setup.smoke.ts + pnpm stella:pilot:smoke. Nunca corre salvo STELLA_SMOKE_TEST_REAL='true' (mismo patron que STELLA_EVAL_REAL_MODEL). Llama a getStellaAdvisor() SIN MODIFICAR, sustituyendo unicamente requireOrganizationAccess() por un contexto sintetico (organizacion/usuario/proyecto reales en el stack local, IDs fijos, creacion idempotente).",STELLA_B0_CONTROLLED_PILOT_IMPLEMENTATION_REPORT.md#11-12,tests/smoke/stella-b0-real-smoke.test.ts; vitest.smoke.config.ts; vitest.setup.smoke.ts; package.json,STL-B0-023,No,Medio,Ninguno (datos 100% sinteticos),"El pipeline completo (piloto, DR-005, confirmacion, guardarrailes, cuota, rate-limit, adaptador real, parseo, auditoria) se ejecuta sin reimplementar ninguna funcion existente",tests/smoke/stella-b0-real-smoke.test.ts,Alta,216,Done
STL-B0-029,Etapa B0,P0,Governance,Test,Hallazgo: GEMINI_API_KEY configurada localmente invalida ante Google,"3 llamadas reales devolvieron 400 API_KEY_INVALID de Google (mismo patron ya documentado en project_gemini_key_rotation: clave bloqueada o rotada). Verificado 3 veces (9 llamadas reales en total durante iteraciones de este cierre) con resultado identico. No se reemplazo, no se imprimio ni se fabrico ninguna clave -- bloqueo correctamente documentado como reserva externa, no como defecto de codigo.",Salida real de tests/smoke/stella-b0-real-smoke.test.ts en esta sesion,"N/A (hallazgo operativo, sin cambio de codigo)",STL-B0-028,Si,Bajo,Ninguno,El gate final documenta exactamente que falta (una GEMINI_API_KEY valida) sin fabricar una llamada exitosa,N/A (verificacion manual documentada),Baja,217,Done
STL-B0-030,Etapa B0,P0,Governance,Technical,Hallazgo y correccion: Validator/Composer habilitados sin gate del piloto,"STELLA_VALIDATOR_ENABLED y STELLA_COMPOSER_ENABLED estaban en true en .env.local desde una sesion anterior, sin relacion con B0. Como esos roles NO tienen el gate del piloto integrado (solo Advisor lo tiene), de haber quedado en true habrian podido llamar a Gemini real sin pasar por ninguna allowlist mientras GEMINI_API_KEY estuviera activa. Corregido a false para la duracion del piloto.",Lectura directa de .env.local en el reconocimiento de esta sesion,.env.local,STL-B0-012,Si,Alto,Ninguno,Unicamente Advisor puede alcanzar el proveedor real mientras el piloto esta activo,"N/A (configuracion local, verificado por inspeccion)",Baja,218,Done
STL-B0-031,Etapa B0,P1,Governance,Test,Prueba end-to-end del interruptor de emergencia contra el pipeline real,"Con STELLA_PILOT_KILL_SWITCH=true (y providerMode=mock como cinturon y tirantes), getStellaAdvisor() bloquea de inmediato con PILOT_KILL_SWITCH_ACTIVE, sin llamar al proveedor y sin alterar el conteo de cuota de la organizacion sintetica. Verificado contra el stack local real, no con mocks.",STL-B0-028,tests/smoke/stella-b0-real-smoke.test.ts,STL-B0-028,No,Bajo,Ninguno,El conteo de cuota antes y despues del bloqueo es identico,tests/smoke/stella-b0-real-smoke.test.ts,Baja,219,Done
STL-B0-032,Etapa B0,P2,Governance,Research,Hallazgo: el step de Advisor no tiene un allowlist de valores permitidos,"build-advisor-context.ts acepta cualquier string como step (a diferencia de build-validator-context.ts, que si valida contra un conjunto fijo y lanza UNSUPPORTED_STEP). Esto permitio usar el parametro step para pasar las 3 preguntas sinteticas completas del smoke test sin ningun cambio de codigo, pero tambien significa que hoy nada impide a un usuario autenticado invocar getStellaAdvisor con un step arbitrario. No es una vulnerabilidad de fuga de datos (el contexto sigue siendo el mismo, validado por organizacion) pero es una decision de diseno pendiente de revisar en B1.","lib/stella/context/build-advisor-context.ts (linea 40-43, comentario explicito de que ya no valida el step)","N/A (hallazgo, sin cambio de codigo en esta sesion)",STL-B0-028,Si,Bajo,Ninguno,"Documentado como decision pendiente para Etapa B1, no como defecto de B0",N/A,Baja,220,Done
